date,symbol,open,high,low,close,Volume BTC,Volume USDT
2019-10-14 09-PM,BTC/USDT,8338.14,8350,8251.89,8305,1646.41,13667100.85
2019-10-14 08-PM,BTC/USDT,8327.96,8344.5,8320,8338.14,562.79,4689988.49
2019-10-14 07-PM,BTC/USDT,8354.42,8377,8319.97,8327.96,1063.63,8873760.6
2019-10-14 06-PM,BTC/USDT,8326.97,8356.18,8325,8354.42,983.55,8202831.31
2019-10-14 05-PM,BTC/USDT,8332.83,8355,8320.01,8326.97,1795.33,14964920.68
2019-10-14 04-PM,BTC/USDT,8251.94,8388.85,8203,8332.83,3586.99,29781639.27
2019-10-14 03-PM,BTC/USDT,8262.09,8276.33,8247.02,8251.94,1083.2,8951835.51
2019-10-14 02-PM,BTC/USDT,8286.73,8291.47,8260.16,8262.09,638.96,5286895.65
2019-10-14 01-PM,BTC/USDT,8256,8290,8250,8286.73,870.98,7205938.73
2019-10-14 12-PM,BTC/USDT,8280.32,8284.02,8242.22,8256,1664.46,13756781.34
2019-10-14 11-AM,BTC/USDT,8307.06,8307.4,8277,8280.32,847.6,7030393.33
2019-10-14 10-AM,BTC/USDT,8299.99,8316.01,8289.79,8307.06,957.92,7955385.7
2019-10-14 09-AM,BTC/USDT,8308.18,8325.62,8287.01,8299.99,1079.41,8965146.46
2019-10-14 08-AM,BTC/USDT,8305.76,8320.07,8294.08,8308.18,1517.26,12603668.23
2019-10-14 07-AM,BTC/USDT,8319.35,8320,8280.44,8305.76,1541.77,12804084.63
2019-10-14 06-AM,BTC/USDT,8311.32,8333.42,8297.19,8319.35,1014.69,8436936.11
2019-10-14 05-AM,BTC/USDT,8280,8326.83,8271,8311.32,1617.87,13431233.86
2019-10-14 04-AM,BTC/USDT,8289.03,8291.27,8280,8280,497.78,4123479.22
2019-10-14 03-AM,BTC/USDT,8286.66,8308.29,8282.66,8289.03,619.83,5139872.57
2019-10-14 02-AM,BTC/USDT,8286.91,8309,8280.01,8286.66,768.5,6373470.48
2019-10-14 01-AM,BTC/USDT,8273.06,8295,8268,8286.91,692.61,5734510.77
2019-10-14 12-AM,BTC/USDT,8275.01,8277,8241.9,8273.06,706.01,5833293.27
2019-10-13 11-PM,BTC/USDT,8282.4,8312.54,8270,8275.01,788.65,6538713.44
2019-10-13 10-PM,BTC/USDT,8248.31,8295,8243.65,8282.4,930.31,7692338.79
2019-10-13 09-PM,BTC/USDT,8256.82,8258.32,8221.68,8248.31,865.77,7136733.72
2019-10-13 08-PM,BTC/USDT,8434.02,8436.19,8160,8256.82,5352.18,44219084.82
2019-10-13 07-PM,BTC/USDT,8424.34,8437.31,8420.37,8434.02,485.69,4093637.33
2019-10-13 06-PM,BTC/USDT,8424.54,8437.04,8415.91,8424.34,490.68,4135057.29
2019-10-13 05-PM,BTC/USDT,8422.15,8445.28,8412.06,8424.54,852.72,7188447.24
2019-10-13 04-PM,BTC/USDT,8403.8,8451.37,8401.67,8422.15,1817.13,15321715.55
2019-10-13 03-PM,BTC/USDT,8400.96,8418.18,8384.17,8403.8,792.47,6655199.69
2019-10-13 02-PM,BTC/USDT,8411.02,8419.16,8363.25,8400.96,1459.39,12251672.28
2019-10-13 01-PM,BTC/USDT,8393.07,8439.32,8380.14,8411.02,1342.38,11287622.3
2019-10-13 12-PM,BTC/USDT,8347.32,8433.6,8344.39,8393.07,2172.11,18216097.44
2019-10-13 11-AM,BTC/USDT,8333.45,8383,8329.74,8347.32,1111.41,9284741.15
2019-10-13 10-AM,BTC/USDT,8338.33,8350.32,8326.5,8333.45,568.05,4736618.31
2019-10-13 09-AM,BTC/USDT,8342.31,8350.89,8321.01,8338.33,1157.59,9651219.75
2019-10-13 08-AM,BTC/USDT,8321.08,8346.82,8316.15,8342.31,587.68,4896452.08
2019-10-13 07-AM,BTC/USDT,8312.17,8345.84,8309.09,8321.08,493.68,4109949.32
2019-10-13 06-AM,BTC/USDT,8324.95,8325.1,8306.46,8312.17,455.13,3784221.6
2019-10-13 05-AM,BTC/USDT,8333.77,8335.05,8313.31,8324.95,514.1,4278503.17
2019-10-13 04-AM,BTC/USDT,8340.07,8356.72,8326.18,8333.77,530.88,4428062.8
2019-10-13 03-AM,BTC/USDT,8339.38,8345.76,8326.27,8340.07,539.75,4499622.77
2019-10-13 02-AM,BTC/USDT,8341.47,8352.48,8325.84,8339.38,477.85,3986241.17
2019-10-13 01-AM,BTC/USDT,8320.52,8366,8316.83,8341.47,983.01,8203927.03
2019-10-13 12-AM,BTC/USDT,8300.09,8333.29,8276.33,8320.52,858.4,7130962.04
2019-10-12 11-PM,BTC/USDT,8321.07,8329.66,8292.7,8300.09,403.06,3350539.28
2019-10-12 10-PM,BTC/USDT,8332,8344.35,8316.83,8321.07,428.43,3568861.37
2019-10-12 09-PM,BTC/USDT,8335.95,8345.34,8315.42,8332,462.78,3853291.19
2019-10-12 08-PM,BTC/USDT,8309.86,8340.62,8308.08,8335.95,417.37,3474945.49
2019-10-12 07-PM,BTC/USDT,8306.28,8326.95,8293.78,8309.86,580.83,4826153.53
2019-10-12 06-PM,BTC/USDT,8322.67,8329.69,8285,8306.28,829.72,6895814
2019-10-12 05-PM,BTC/USDT,8333.72,8345.71,8316.32,8322.67,745.14,6208370.87
2019-10-12 04-PM,BTC/USDT,8372.42,8398.22,8317,8333.72,1442.71,12047180.73
2019-10-12 03-PM,BTC/USDT,8385.18,8397.55,8347.52,8372.42,1098.01,9188668.94
2019-10-12 02-PM,BTC/USDT,8332.71,8400,8310,8385.18,1522.86,12716889.43
2019-10-12 01-PM,BTC/USDT,8331.91,8340,8313.67,8332.71,628.69,5236314.66
2019-10-12 12-PM,BTC/USDT,8321.41,8336.99,8305.39,8331.91,558.6,4648301.84
2019-10-12 11-AM,BTC/USDT,8311.44,8343.5,8295.03,8321.41,815.46,6786128.47
2019-10-12 10-AM,BTC/USDT,8336.68,8337.03,8291,8311.44,1329.96,11056601.26
2019-10-12 09-AM,BTC/USDT,8341,8369.98,8335.58,8336.68,996.79,8326213
2019-10-12 08-AM,BTC/USDT,8338.62,8348,8320,8341,784.88,6543069.47
2019-10-12 07-AM,BTC/USDT,8340.93,8348,8324.46,8338.62,577.44,4814053.23
2019-10-12 06-AM,BTC/USDT,8330.82,8358.99,8330.01,8340.93,812.34,6776941.42
2019-10-12 05-AM,BTC/USDT,8314.09,8354.82,8310.6,8330.82,875.38,7296616.44
2019-10-12 04-AM,BTC/USDT,8308.3,8331.46,8305.07,8314.09,849.05,7063042.34
2019-10-12 03-AM,BTC/USDT,8302.48,8324.63,8292.02,8308.3,679.71,5646732.29
2019-10-12 02-AM,BTC/USDT,8308.74,8331,8292.46,8302.48,648.18,5386804.55
2019-10-12 01-AM,BTC/USDT,8272.38,8331.26,8265,8308.74,1401.77,11638986.55
2019-10-12 12-AM,BTC/USDT,8258.5,8307.99,8250,8272.38,1124.36,9312731
2019-10-11 11-PM,BTC/USDT,8314.5,8321.69,8212.38,8258.5,1709.08,14135739.08
2019-10-11 10-PM,BTC/USDT,8312.64,8344.99,8311.23,8314.5,496.81,4137985.83
2019-10-11 09-PM,BTC/USDT,8324.32,8329.11,8300.01,8312.64,637.12,5299012.51
2019-10-11 08-PM,BTC/USDT,8344.01,8357.79,8319.63,8324.32,1049.5,8749912.92
2019-10-11 07-PM,BTC/USDT,8314.84,8345,8307.48,8344.01,534.17,4448135.04
2019-10-11 06-PM,BTC/USDT,8337.16,8357.56,8302,8314.84,788.01,6562049.99
2019-10-11 05-PM,BTC/USDT,8343.46,8374,8326.91,8337.16,1255.12,10477312.1
2019-10-11 04-PM,BTC/USDT,8343.47,8350,8277.77,8343.46,2177.77,18106753.78
2019-10-11 03-PM,BTC/USDT,8318,8349.99,8288.14,8343.47,1676.23,13951317.18
2019-10-11 02-PM,BTC/USDT,8340.83,8341.55,8280.1,8318,1699.16,14130240.02
2019-10-11 01-PM,BTC/USDT,8337.63,8360,8321.16,8340.83,1307.36,10906503.08
2019-10-11 12-PM,BTC/USDT,8297.5,8356.51,8270.16,8337.63,1405.29,11700677.02
2019-10-11 11-AM,BTC/USDT,8367.51,8368.28,8279.96,8297.5,2037.83,16954437.17
2019-10-11 10-AM,BTC/USDT,8348.78,8379.35,8334.02,8367.51,1110.48,9281931.23
2019-10-11 09-AM,BTC/USDT,8355.79,8379.65,8336.29,8348.78,1202.12,10047668.22
2019-10-11 08-AM,BTC/USDT,8387.69,8389.37,8261.54,8355.79,4159.01,34697172.25
2019-10-11 07-AM,BTC/USDT,8428.8,8435,8379,8387.69,1814.06,15242759.45
2019-10-11 06-AM,BTC/USDT,8444.01,8445.52,8371.45,8428.8,2910.26,24473436.99
2019-10-11 05-AM,BTC/USDT,8698,8779.51,8359,8444.01,9716.78,82756567.46
2019-10-11 04-AM,BTC/USDT,8553.35,8711.11,8530.82,8698,3579.63,30956754.78
2019-10-11 03-AM,BTC/USDT,8508.85,8557,8499.41,8553.35,937.31,7997465.67
2019-10-11 02-AM,BTC/USDT,8525.32,8527.98,8483.93,8508.85,979.32,8334723.21
2019-10-11 01-AM,BTC/USDT,8502.41,8528.81,8475,8525.32,1057.44,8992622.51
2019-10-11 12-AM,BTC/USDT,8558.03,8572.91,8491.38,8502.41,1505.75,12834562.3
2019-10-10 11-PM,BTC/USDT,8561,8568,8530,8558.03,698.73,5974031.09
2019-10-10 10-PM,BTC/USDT,8546.76,8570.01,8528.11,8561,809.17,6920046.02
2019-10-10 09-PM,BTC/USDT,8552.3,8589.81,8520,8546.76,1144.07,9785019.97
2019-10-10 08-PM,BTC/USDT,8554.13,8579.96,8530.26,8552.3,1468.84,12567954.09
2019-10-10 07-PM,BTC/USDT,8519.47,8556,8518.24,8554.13,924.93,7895225.3
2019-10-10 06-PM,BTC/USDT,8489.87,8531.08,8482.2,8519.47,1039.93,8849537.98
2019-10-10 05-PM,BTC/USDT,8526.18,8542.15,8488.14,8489.87,803.21,6844418.19
2019-10-10 04-PM,BTC/USDT,8540.69,8573.93,8509.06,8526.18,1538.97,13135997.89
2019-10-10 03-PM,BTC/USDT,8489.98,8555.4,8472.8,8540.69,1546.82,13172972.12
2019-10-10 02-PM,BTC/USDT,8480,8510,8456.68,8489.98,1537.76,13046332.95
2019-10-10 01-PM,BTC/USDT,8461.22,8496,8435.98,8480,1625.03,13756380.96
2019-10-10 12-PM,BTC/USDT,8524.3,8526,8414.52,8461.22,3006.07,25473828.2
2019-10-10 11-AM,BTC/USDT,8512.06,8533.46,8494.26,8524.3,1483.02,12631877.66
2019-10-10 10-AM,BTC/USDT,8513.48,8529.99,8462,8512.06,2361.5,20079956.37
2019-10-10 09-AM,BTC/USDT,8556.85,8562.1,8490.51,8513.48,2781.89,23731432.49
2019-10-10 08-AM,BTC/USDT,8613.73,8622.63,8542.05,8556.85,1887.32,16184549.85
2019-10-10 07-AM,BTC/USDT,8588.13,8644,8570,8613.73,1827.9,15740052.57
2019-10-10 06-AM,BTC/USDT,8551.73,8602.56,8531,8588.13,1233.09,10570381.46
2019-10-10 05-AM,BTC/USDT,8574.98,8574.98,8540,8551.73,1810.96,15501153.76
2019-10-10 04-AM,BTC/USDT,8543.51,8585,8543.51,8574.98,843.96,7229460.62
2019-10-10 03-AM,BTC/USDT,8543.58,8580.26,8525.01,8543.51,1552.53,13282199.38
2019-10-10 02-AM,BTC/USDT,8530.29,8545.45,8484.3,8543.58,1674.57,14274247.09
2019-10-10 01-AM,BTC/USDT,8554.97,8562.39,8524.02,8530.29,1511.88,12913947.03
2019-10-10 12-AM,BTC/USDT,8560.74,8592,8547.77,8554.97,1033.11,8851474.78
2019-10-09 11-PM,BTC/USDT,8556,8598,8555.18,8560.74,1135.55,9740358.98
2019-10-09 10-PM,BTC/USDT,8542.12,8618.19,8539.57,8556,1571.83,13493313.57
2019-10-09 09-PM,BTC/USDT,8564.07,8593.94,8524,8542.12,1098.89,9399014.03
2019-10-09 08-PM,BTC/USDT,8581.98,8615,8560,8564.07,1005.08,8628691.45
2019-10-09 07-PM,BTC/USDT,8590.63,8596,8550.84,8581.98,1178.7,10108398.84
2019-10-09 06-PM,BTC/USDT,8617.02,8670,8575,8590.63,2341.41,20176236.99
2019-10-09 05-PM,BTC/USDT,8566.82,8635,8557.08,8617.02,2665.57,22892656.32
2019-10-09 04-PM,BTC/USDT,8550,8639.69,8483.42,8566.82,5669.5,48604618.31
2019-10-09 03-PM,BTC/USDT,8438.46,8663.92,8432.76,8550,8921.38,76134597.37
2019-10-09 02-PM,BTC/USDT,8241.15,8450,8238.13,8438.46,8462.28,70814626.53
2019-10-09 01-PM,BTC/USDT,8169.09,8243.53,8165.56,8241.15,1446.53,11859151.8
2019-10-09 12-PM,BTC/USDT,8185.9,8190,8160,8169.09,1076.69,8799629.68
2019-10-09 11-AM,BTC/USDT,8207.16,8208.57,8157.77,8185.9,1676.55,13717536.06
2019-10-09 10-AM,BTC/USDT,8196.3,8239,8186.58,8207.16,1549.12,12718661.77
2019-10-09 09-AM,BTC/USDT,8194.52,8223,8176.04,8196.3,1555.63,12754192.16
2019-10-09 08-AM,BTC/USDT,8179.6,8198.49,8156.95,8194.52,1397.81,11431746.79
2019-10-09 07-AM,BTC/USDT,8150.44,8195.98,8146.81,8179.6,1348.09,11020863.48
2019-10-09 06-AM,BTC/USDT,8148.95,8166.25,8134.54,8150.44,1014.12,8266124.83
2019-10-09 05-AM,BTC/USDT,8129.85,8165,8122,8148.95,806.95,6573442.98
2019-10-09 04-AM,BTC/USDT,8119.76,8147.12,8115,8129.85,620.27,5042414.51
2019-10-09 03-AM,BTC/USDT,8158.54,8171.96,8116.82,8119.76,689.41,5615177.62
2019-10-09 02-AM,BTC/USDT,8163.35,8166.99,8123.76,8158.54,952.76,7762424.25
2019-10-09 01-AM,BTC/USDT,8182.17,8189.92,8160,8163.35,536.92,4387905.81
2019-10-09 12-AM,BTC/USDT,8168.39,8203.7,8137.26,8182.17,1361.31,11129318.92
2019-10-08 11-PM,BTC/USDT,8191.17,8206.12,8159.43,8168.39,879.15,7194160.36
2019-10-08 10-PM,BTC/USDT,8163.03,8210,8151.77,8191.17,1046.65,8564700.4
2019-10-08 09-PM,BTC/USDT,8126.83,8164,8122.66,8163.03,874.43,7121643.79
2019-10-08 08-PM,BTC/USDT,8163.38,8187.03,8088.75,8126.83,1523.4,12399617.45
2019-10-08 07-PM,BTC/USDT,8184.53,8205.76,8160,8163.38,1127.61,9223723.25
2019-10-08 06-PM,BTC/USDT,8174.24,8198.3,8158.8,8184.53,856.62,7004094.71
2019-10-08 05-PM,BTC/USDT,8167.01,8184.54,8158,8174.24,1020.69,8342086.72
2019-10-08 04-PM,BTC/USDT,8185.81,8210,8157.07,8167.01,1613.3,13192970.53
2019-10-08 03-PM,BTC/USDT,8188.84,8221.09,8176.17,8185.81,1209.63,9918404.92
2019-10-08 02-PM,BTC/USDT,8200,8200,8151,8188.84,1341.73,10976957.87
2019-10-08 01-PM,BTC/USDT,8227.53,8246,8191.55,8200,1537.66,12630716.72
2019-10-08 12-PM,BTC/USDT,8179,8228.3,8130,8227.53,1782.11,14585837.3
2019-10-08 11-AM,BTC/USDT,8164.45,8197.29,8153.45,8179,1161.26,9499006.18
2019-10-08 10-AM,BTC/USDT,8169.51,8219.98,8151.86,8164.45,1889.07,15466368.4
2019-10-08 09-AM,BTC/USDT,8166.41,8177.8,8135,8169.51,1318.62,10756510.79
2019-10-08 08-AM,BTC/USDT,8202.82,8206.58,8126.81,8166.41,2816.39,22992074.07
2019-10-08 07-AM,BTC/USDT,8240.94,8240.94,8194,8202.82,1306.81,10739906.81
2019-10-08 06-AM,BTC/USDT,8246.6,8259.99,8223,8240.94,1019.67,8399386.09
2019-10-08 05-AM,BTC/USDT,8223.65,8255.78,8202.42,8246.6,1476.15,12139367.37
2019-10-08 04-AM,BTC/USDT,8258.79,8290.18,8220.6,8223.65,1243.65,10257904.87
2019-10-08 03-AM,BTC/USDT,8264.68,8281.23,8235.13,8258.79,1114.62,9202390.33
2019-10-08 02-AM,BTC/USDT,8282.93,8325,8261.07,8264.68,1943.13,16113782.65
2019-10-08 01-AM,BTC/USDT,8228.02,8286.97,8215.42,8282.93,1441.03,11890970.78
2019-10-08 12-AM,BTC/USDT,8190.09,8230,8186.45,8228.02,1228.62,10089014.08
2019-10-07 11-PM,BTC/USDT,8230.45,8255.44,8181,8190.09,1256.1,10325933.45
2019-10-07 10-PM,BTC/USDT,8191.87,8244.3,8190.94,8230.45,994.62,8168932.57
2019-10-07 09-PM,BTC/USDT,8197.82,8216,8177.72,8191.87,825.35,6763828.95
2019-10-07 08-PM,BTC/USDT,8211,8241.99,8175.37,8197.82,1526.05,12524818.36
2019-10-07 07-PM,BTC/USDT,8232.03,8245.98,8210,8211,954.57,7849377.49
2019-10-07 06-PM,BTC/USDT,8263.93,8299.92,8210,8232.03,2664.25,22003880.95
2019-10-07 05-PM,BTC/USDT,8232.21,8281.32,8206.29,8263.93,3357.42,27669880.29
2019-10-07 04-PM,BTC/USDT,8176.93,8243,8133.51,8232.21,2567.15,21028001.29
2019-10-07 03-PM,BTC/USDT,8150.76,8224.44,8138.78,8176.93,3063.35,25043723.77
2019-10-07 02-PM,BTC/USDT,8144.28,8168.71,8112.03,8150.76,2012.19,16372191.62
2019-10-07 01-PM,BTC/USDT,8110,8199,8110,8144.28,4265.2,34774580.97
2019-10-07 12-PM,BTC/USDT,7984.8,8150,7983.59,8110,4307.98,34813500.28
2019-10-07 11-AM,BTC/USDT,7996,8040.53,7978.07,7984.8,1908.06,15277175.9
2019-10-07 10-AM,BTC/USDT,7923.76,8060,7923.76,7996,4719.1,37720671.54
2019-10-07 09-AM,BTC/USDT,7887.15,7946.07,7870,7923.76,1418.61,11216401.06
2019-10-07 08-AM,BTC/USDT,7866.88,7938.48,7866.52,7887.15,2296.42,18148549.78
2019-10-07 07-AM,BTC/USDT,7824.73,7880,7823.17,7866.88,1017.5,7995975.79
2019-10-07 06-AM,BTC/USDT,7836.7,7849.36,7801.41,7824.73,973.1,7612070.95
2019-10-07 05-AM,BTC/USDT,7837,7846.18,7805,7836.7,837.5,6552298.13
2019-10-07 04-AM,BTC/USDT,7864.91,7888.09,7826.02,7837,865.62,6806385.66
2019-10-07 03-AM,BTC/USDT,7819.67,7907.86,7817.02,7864.91,1696.99,13357561.13
2019-10-07 02-AM,BTC/USDT,7813.45,7846.7,7791.45,7819.67,764.21,5978249.05
2019-10-07 01-AM,BTC/USDT,7817.71,7832.06,7773,7813.45,1160.32,9053464.5
2019-10-07 12-AM,BTC/USDT,7854.25,7867.43,7762,7817.71,2435.82,19032138.21
2019-10-06 11-PM,BTC/USDT,7845.72,7876.68,7800.52,7854.25,1627.39,12766400.47
2019-10-06 10-PM,BTC/USDT,7915.39,7915.39,7840,7845.72,705.61,5554918.83
2019-10-06 09-PM,BTC/USDT,7899.35,7925,7865.75,7915.39,593.67,4687767.48
2019-10-06 08-PM,BTC/USDT,7892.11,7924.78,7864.01,7899.35,970.67,7662171.87
2019-10-06 07-PM,BTC/USDT,7835.41,7903.99,7812.07,7892.11,1450.17,11402413.65
2019-10-06 06-PM,BTC/USDT,7974.53,7991,7785,7835.41,3858.47,30343949.81
2019-10-06 05-PM,BTC/USDT,7984.26,8015.36,7968,7974.53,763.63,6105058.6
2019-10-06 04-PM,BTC/USDT,8009.85,8026.77,7953.55,7984.26,1284.58,10259182.77
2019-10-06 03-PM,BTC/USDT,7910.02,8050,7902.3,8009.85,3221.13,25766267.01
2019-10-06 02-PM,BTC/USDT,7902.36,7925.99,7861.01,7910.02,1436.5,11338633.79
2019-10-06 01-PM,BTC/USDT,7938.14,7939.15,7880,7902.36,1116.61,8835546.46
2019-10-06 12-PM,BTC/USDT,7941.91,7965.43,7927.11,7938.14,748.63,5948985.75
2019-10-06 11-AM,BTC/USDT,7899.41,7963.51,7892,7941.91,965.99,7665979.87
2019-10-06 10-AM,BTC/USDT,7937.26,7938.69,7895.03,7899.41,1002.45,7934494.36
2019-10-06 09-AM,BTC/USDT,7872.78,7938,7871.66,7937.26,1279.19,10120596.38
2019-10-06 08-AM,BTC/USDT,7963.17,7965,7860,7872.78,2079.74,16476367.28
2019-10-06 07-AM,BTC/USDT,7961.35,7977.76,7932.27,7963.17,1402.68,11166708.08
2019-10-06 06-AM,BTC/USDT,8051.5,8062.31,7910,7961.35,2520.44,20103739.52
2019-10-06 05-AM,BTC/USDT,8073.96,8074.44,8034.42,8051.5,638.47,5140258.77
2019-10-06 04-AM,BTC/USDT,8042.99,8077.6,8034.68,8073.96,529.42,4265335.36
2019-10-06 03-AM,BTC/USDT,8052.25,8061.78,8031.11,8042.99,555.99,4473948.03
2019-10-06 02-AM,BTC/USDT,8060.78,8068.31,8011.68,8052.25,1426.56,11470013.26
2019-10-06 01-AM,BTC/USDT,8130.89,8140,8040.72,8060.78,1071.24,8662496.95
2019-10-06 12-AM,BTC/USDT,8126.19,8153.87,8118.83,8130.89,508.01,4131630.64
2019-10-05 11-PM,BTC/USDT,8121.28,8133.44,8102,8126.19,604.57,4907733.64
2019-10-05 10-PM,BTC/USDT,8137.94,8173.6,8115.61,8121.28,1101.67,8965805.4
2019-10-05 09-PM,BTC/USDT,8083.7,8183.41,8081.02,8137.94,1612.15,13130144.05
2019-10-05 08-PM,BTC/USDT,8066.36,8115.54,8058.33,8083.7,668.44,5405340.67
2019-10-05 07-PM,BTC/USDT,8060,8092.99,8055.64,8066.36,481.93,3892665.72
2019-10-05 06-PM,BTC/USDT,8038.1,8083,8037.1,8060,628.1,5066349.76
2019-10-05 05-PM,BTC/USDT,8073.35,8074.8,8031,8038.1,530.85,4273857.37
2019-10-05 04-PM,BTC/USDT,8082.93,8100,8041.07,8073.35,1079,8706414.25
2019-10-05 03-PM,BTC/USDT,8032.56,8090,8022.54,8082.93,1043.96,8402013.25
2019-10-05 02-PM,BTC/USDT,8073.38,8081.46,8027.14,8032.56,1052.67,8479545.47
2019-10-05 01-PM,BTC/USDT,8072.27,8082.97,8012.98,8073.38,2141.98,17228684.86
2019-10-05 12-PM,BTC/USDT,8081.75,8091.47,8050.05,8072.27,1514.77,12224547.71
2019-10-05 11-AM,BTC/USDT,8084.29,8101.97,8072,8081.75,566.16,4578514.48
2019-10-05 10-AM,BTC/USDT,8082.55,8103.99,8070,8084.29,855.66,6916966.52
2019-10-05 09-AM,BTC/USDT,8087.98,8103.92,8076.24,8082.55,641.11,5187518.66
2019-10-05 08-AM,BTC/USDT,8108,8112.48,8070.15,8087.98,1043.69,8441781.52
2019-10-05 07-AM,BTC/USDT,8131.67,8131.77,8091.72,8108,680.88,5519957.83
2019-10-05 06-AM,BTC/USDT,8117,8140,8103,8131.67,504.86,4101916.48
2019-10-05 05-AM,BTC/USDT,8127.46,8129.68,8108,8117,460.35,3736821.42
2019-10-05 04-AM,BTC/USDT,8137.83,8145,8109,8127.46,445.73,3624689.11
2019-10-05 03-AM,BTC/USDT,8129.24,8146.99,8120.94,8137.83,384.77,3129223.49
2019-10-05 02-AM,BTC/USDT,8109.15,8132.41,8093.99,8129.24,575.02,4665989.21
2019-10-05 01-AM,BTC/USDT,8129.31,8133,8103.11,8109.15,589.05,4780065.94
2019-10-05 12-AM,BTC/USDT,8137.13,8149.99,8100,8129.31,1433.32,11635061.14
2019-10-04 11-PM,BTC/USDT,8169.02,8169.02,8132,8137.13,420.68,3427609.26
2019-10-04 10-PM,BTC/USDT,8171.57,8203.11,8141,8169.02,608.87,4978039.94
2019-10-04 09-PM,BTC/USDT,8148.36,8176.48,8130.02,8171.57,619.4,5046120.71
2019-10-04 08-PM,BTC/USDT,8183.5,8217.47,8141.02,8148.36,937.87,7674317.39
2019-10-04 07-PM,BTC/USDT,8183.78,8199.99,8170,8183.5,639.18,5229737.87
2019-10-04 06-PM,BTC/USDT,8164.58,8200,8152.06,8183.78,685.21,5600225.92
2019-10-04 05-PM,BTC/USDT,8182.27,8182.27,8129.97,8164.58,1127.89,9204588.79
2019-10-04 04-PM,BTC/USDT,8148,8207.77,8125,8182.27,1663.73,13595720.1
2019-10-04 03-PM,BTC/USDT,8162.44,8172,8123,8148,869.03,7074818.23
2019-10-04 02-PM,BTC/USDT,8168.67,8186.36,8139.83,8162.44,1031.3,8412929.83
2019-10-04 01-PM,BTC/USDT,8125.97,8181.37,8124.27,8168.67,949.25,7736067.42
2019-10-04 12-PM,BTC/USDT,8151.4,8171.92,8122,8125.97,801.99,6531731.38
2019-10-04 11-AM,BTC/USDT,8128.38,8178.96,8120.04,8151.4,899.43,7324593.03
2019-10-04 10-AM,BTC/USDT,8125,8176.64,8120,8128.38,1242.98,10124640.88
2019-10-04 09-AM,BTC/USDT,8093.96,8125.99,8093.05,8125,978.19,7934227.53
2019-10-04 08-AM,BTC/USDT,8138.69,8138.69,8084.18,8093.96,977.53,7927309.82
2019-10-04 07-AM,BTC/USDT,8110.73,8148,8094.74,8138.69,972.55,7901274.56
2019-10-04 06-AM,BTC/USDT,8093.4,8130.25,8089.15,8110.73,739.45,5995742.59
2019-10-04 05-AM,BTC/USDT,8063.87,8120.97,8005,8093.4,2069.41,16697211.62
2019-10-04 04-AM,BTC/USDT,8104.53,8107.62,8057.25,8063.87,922.13,7449486.93
2019-10-04 03-AM,BTC/USDT,8092.38,8119.96,8072.84,8104.53,649.08,5257393.67
2019-10-04 02-AM,BTC/USDT,8116.85,8137.2,8092.3,8092.38,798.35,6480762.03
2019-10-04 01-AM,BTC/USDT,8109.06,8130,8050,8116.85,1643.93,13306883.34
2019-10-04 12-AM,BTC/USDT,8223.96,8232.41,8080.03,8109.06,2448.67,19939932.19
2019-10-03 11-PM,BTC/USDT,8198.54,8280,8195.24,8223.96,1973.52,16265278.89
2019-10-03 10-PM,BTC/USDT,8165.1,8200,8138,8198.54,747.66,6110391.65
2019-10-03 09-PM,BTC/USDT,8140.25,8197.62,8115,8165.1,640.3,5224255.45
2019-10-03 08-PM,BTC/USDT,8146.04,8169.83,8119.63,8140.25,690.31,5621349.4
2019-10-03 07-PM,BTC/USDT,8129.72,8157.93,8088,8146.04,935.24,7599596.23
2019-10-03 06-PM,BTC/USDT,8149.03,8149.05,8125.86,8129.72,588.96,4792911.43
2019-10-03 05-PM,BTC/USDT,8177.91,8178.99,8113.54,8149.03,1380.18,11243835.6
2019-10-03 04-PM,BTC/USDT,8108.14,8210,8097.27,8177.91,2262.57,18480229.06
2019-10-03 03-PM,BTC/USDT,8100.15,8139.79,8075.58,8108.14,1837.32,14910871.4
2019-10-03 02-PM,BTC/USDT,8219.48,8220.67,8060,8100.15,4123.35,33487804.55
2019-10-03 01-PM,BTC/USDT,8227.25,8242,8207.1,8219.48,806.84,6635944.88
2019-10-03 12-PM,BTC/USDT,8217.02,8247.4,8205.05,8227.25,722.41,5948558.02
2019-10-03 11-AM,BTC/USDT,8215.23,8235.21,8200,8217.02,1128.04,9271541.08
2019-10-03 10-AM,BTC/USDT,8267.96,8269.51,8185.38,8215.23,1648.54,13558642.92
2019-10-03 09-AM,BTC/USDT,8291.14,8299.24,8250,8267.96,716.65,5925885.52
2019-10-03 08-AM,BTC/USDT,8261.43,8293.29,8237.28,8291.14,1047.08,8653944.17
2019-10-03 07-AM,BTC/USDT,8260.82,8276.08,8241,8261.43,1214.67,10031806.46
2019-10-03 06-AM,BTC/USDT,8281.36,8300.39,8258.41,8260.82,870.43,7212369.02
2019-10-03 05-AM,BTC/USDT,8332.43,8345.36,8258.33,8281.36,957.98,7957747.88
2019-10-03 04-AM,BTC/USDT,8327.52,8367.57,8327.52,8332.43,679.16,5667705.63
2019-10-03 03-AM,BTC/USDT,8342.75,8344.8,8324.59,8327.52,375.78,3131338.19
2019-10-03 02-AM,BTC/USDT,8319.68,8345,8317.79,8342.75,616.24,5135347.21
