psl_year,match_number,team_1,team_2,inning,over,ball,runs,total_runs,wickets,is_four,is_six,is_wicket,wicket,wicket_text,result
2019,5,Lahore Qalandars,Karachi Kings,1,6,4,0,39,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,6,5,6,45,0,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,6,6,4,49,0,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,6,7,1,50,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,1,0,50,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,2,1,51,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,3,1,52,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,4,6,58,0,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,5,1,59,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,6,1,60,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,7,7,1,61,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,1,1,62,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,2,1,63,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,3,0,63,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,4,1,64,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,5,0,64,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,8,6,0,64,1,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,1,0,64,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,2,2,66,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,3,1,67,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,4,1,68,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,5,1,69,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,9,6,0,69,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,1,4,73,1,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,2,1,74,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,3,2,76,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,4,1,77,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,5,0,77,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,10,6,0,77,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,1,0,77,2,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,2,1,78,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,3,1,79,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,4,1,80,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,5,1,81,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,11,6,1,82,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,1,0,82,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,2,0,82,3,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,3,1,83,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,4,1,84,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,5,1,85,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,12,6,1,86,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,1,0,86,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,2,1,87,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,3,1,88,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,4,1,89,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,5,0,89,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,13,6,1,90,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,1,1,91,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,2,6,97,3,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,3,0,97,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,4,1,98,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,5,1,99,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,14,6,1,100,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,1,1,101,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,2,1,102,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,3,1,103,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,4,0,103,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,5,0,103,4,FALSE,FALSE,TRUE,4.0,run out,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,15,6,1,104,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,1,0,104,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,2,1,105,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,3,1,106,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,4,6,112,4,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,5,1,113,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,16,6,4,117,4,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,1,1,118,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,2,2,120,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,3,1,121,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,4,1,122,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,5,0,122,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,17,6,1,123,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,1,1,124,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,2,0,124,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,3,1,125,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,4,1,126,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,5,1,127,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,18,6,0,127,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,1,0,127,5,FALSE,FALSE,TRUE,4.0,run out,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,2,0,127,6,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,3,1,128,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,4,1,129,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,5,0,129,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,19,6,1,130,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,1,1,131,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,2,1,132,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,3,0,132,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,4,1,133,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,5,1,134,6,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,1,20,6,4,138,6,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,1,2,2,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,2,1,3,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,3,0,3,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,4,1,4,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,5,2,6,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,1,6,1,7,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,1,1,8,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,2,1,9,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,3,4,13,0,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,4,0,13,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,5,0,13,0,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,2,6,0,13,1,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,1,4,17,1,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,2,0,17,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,3,0,17,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,4,0,17,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,5,0,17,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,3,6,0,17,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,1,1,18,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,2,0,18,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,3,1,19,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,4,0,19,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,5,0,19,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,4,6,0,19,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,1,1,20,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,2,1,21,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,3,1,22,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,4,1,23,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,5,0,23,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,6,4,27,1,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,7,0,27,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,5,8,0,27,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,1,1,28,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,2,1,29,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,3,0,29,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,4,1,30,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,5,1,31,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,6,6,1,32,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,1,2,34,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,2,1,35,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,3,1,36,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,4,1,37,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,5,0,37,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,7,6,1,38,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,1,0,38,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,2,2,40,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,3,1,41,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,4,1,42,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,5,1,43,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,8,6,0,43,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,1,1,44,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,2,1,45,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,3,1,46,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,4,1,47,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,5,0,47,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,9,6,1,48,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,1,0,48,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,2,1,49,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,3,1,50,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,4,0,50,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,5,1,51,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,10,6,4,55,1,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,1,1,56,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,2,1,57,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,3,0,57,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,4,1,58,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,5,1,59,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,11,6,1,60,1,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,1,0,60,2,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,2,1,61,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,3,1,62,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,4,1,63,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,5,1,64,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,12,6,1,65,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,1,1,66,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,2,0,66,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,3,1,67,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,4,2,69,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,5,2,71,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,13,6,0,71,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,1,1,72,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,2,1,73,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,3,1,74,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,4,4,78,2,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,5,2,80,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,14,6,0,80,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,1,6,86,2,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,2,1,87,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,3,0,87,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,4,1,88,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,5,0,88,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,15,6,2,90,2,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,1,0,90,3,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,2,0,90,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,3,1,91,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,4,1,92,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,5,0,92,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,16,6,0,92,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,1,1,93,3,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,2,0,93,4,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,3,1,94,4,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,4,0,94,5,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,5,1,95,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,17,6,1,96,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,1,0,96,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,2,2,98,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,3,2,100,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,4,6,106,5,FALSE,TRUE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,5,1,107,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,18,6,0,107,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,1,4,111,5,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,2,0,111,5,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,3,0,111,6,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,4,0,111,7,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,5,1,112,7,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,19,6,4,116,7,TRUE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,20,1,0,116,8,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,20,2,0,116,8,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,20,3,0,116,8,FALSE,FALSE,FALSE,,,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,20,4,0,116,9,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,5,Lahore Qalandars,Karachi Kings,2,20,5,0,116,10,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2019,6,Islamabad United,Quetta Gladiators,1,1,1,0,0,1,FALSE,FALSE,TRUE,1.0,caught,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,1,2,0,0,1,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,1,3,0,0,1,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,1,4,0,0,1,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,1,5,0,0,1,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,1,6,0,0,2,FALSE,FALSE,TRUE,1.0,caught,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,1,4,4,2,TRUE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,2,0,4,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,3,0,4,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,4,0,4,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,5,1,5,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,2,6,1,6,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,1,0,6,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,2,0,6,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,3,0,6,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,4,0,6,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,5,1,7,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,3,6,1,8,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,1,0,8,2,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,2,0,8,3,FALSE,FALSE,TRUE,3.0,lbw,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,3,0,8,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,4,0,8,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,5,0,8,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,4,6,1,9,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,5,1,2,11,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,5,2,0,11,3,FALSE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,5,3,4,15,3,TRUE,FALSE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,5,4,6,21,3,FALSE,TRUE,FALSE,,,Gladiators
2019,6,Islamabad United,Quetta Gladiators,1,5,5,1,22,3,FALSE,FALSE,FALSE,,,Gladiators
